"region","cell_class","panel","gene","bin","z_pre","offset","z_post"
"MTG","Vascular","METAB","SLC16A1",0.65,0.0226019075410812,-0.00252857483831359,0.0251304823793948
"MTG","Vascular","METAB","SLC16A1",0.75,-0.0257424852481517,0.00486402753503755,-0.0306065127831892
"MTG","Vascular","METAB","SLC16A1",0.85,0.0090023798856641,0.00265309942836666,0.00634928045729744
"MTG","Vascular","METAB","SLC16A1",0.95,-0.194712640330289,-0.00651980958018156,-0.188192830750108
"MTG","Vascular","METAB","SLC16A3",0.15,0.149044462244215,0.000871156942613282,0.148173305301602
"MTG","Vascular","METAB","SLC16A3",0.25,0.0575297889992293,-0.00327521435799191,0.0608050033572212
"MTG","Vascular","METAB","SLC16A3",0.35,0.057673200339327,-0.00481527782179335,0.0624884781611203
"MTG","Vascular","METAB","SLC16A3",0.45,-0.0608866806556614,0.00131305948694393,-0.0621997401426053
"MTG","Vascular","METAB","SLC16A3",0.55,0.0798400771001555,-0.000353528362708259,0.0801936054628637
"MTG","Vascular","METAB","SLC16A3",0.65,0.0297381163756013,-0.00252857483831359,0.0322666912139148
"MTG","Vascular","METAB","SLC16A3",0.75,-0.0415088136448847,0.00486402753503755,-0.0463728411799222
"MTG","Vascular","METAB","SLC16A3",0.85,-0.0606333845173392,0.00265309942836666,-0.0632864839457059
"MTG","Vascular","METAB","SLC16A3",0.95,0.0123176589171447,-0.00651980958018156,0.0188374684973262
"MTG","Vascular","METAB","SLC16A7",0.15,0.0554575205786772,0.000871156942613282,0.0545863636360639
"MTG","Vascular","METAB","SLC16A7",0.25,0.00283640365581031,-0.00327521435799191,0.00611161801380222
"MTG","Vascular","METAB","SLC16A7",0.35,-0.122532380006434,-0.00481527782179335,-0.117717102184641
"MTG","Vascular","METAB","SLC16A7",0.45,-0.108657651765675,0.00131305948694393,-0.109970711252619
"MTG","Vascular","METAB","SLC16A7",0.55,0.207853121303395,-0.000353528362708259,0.208206649666103
"MTG","Vascular","METAB","SLC16A7",0.65,-0.129261338082558,-0.00252857483831359,-0.126732763244245
"MTG","Vascular","METAB","SLC16A7",0.75,0.0746886777465303,0.00486402753503755,0.0698246502114927
"MTG","Vascular","METAB","SLC16A7",0.85,-0.0314056454251099,0.00265309942836666,-0.0340587448534766
"MTG","Vascular","METAB","SLC16A7",0.95,0.063280276031173,-0.00651980958018156,0.0698000856113546
"MTG","Vascular","METAB","LDHA",0.15,-0.12960130997711,0.000871156942613282,-0.130472466919724
"MTG","Vascular","METAB","LDHA",0.25,-0.0859619741603544,-0.00327521435799191,-0.0826867598023625
"MTG","Vascular","METAB","LDHA",0.35,0.112257973770189,-0.00481527782179335,0.117073251591982
"MTG","Vascular","METAB","LDHA",0.45,-0.15418674876103,0.00131305948694393,-0.155499808247974
"MTG","Vascular","METAB","LDHA",0.55,0.0462363775385141,-0.000353528362708259,0.0465899059012224
"MTG","Vascular","METAB","LDHA",0.65,-0.170480087424638,-0.00252857483831359,-0.167951512586324
"MTG","Vascular","METAB","LDHA",0.75,-0.0155355700724231,0.00486402753503755,-0.0203995976074607
"MTG","Vascular","METAB","LDHA",0.85,0.0519559472537641,0.00265309942836666,0.0493028478253974
"MTG","Vascular","METAB","LDHA",0.95,0.0434340432717629,-0.00651980958018156,0.0499538528519445
"MTG","Vascular","METAB","LDHB",0.15,-0.0332188420533007,0.000871156942613282,-0.034089998995914
"MTG","Vascular","METAB","LDHB",0.25,-0.0468939289323788,-0.00327521435799191,-0.0436187145743869
"MTG","Vascular","METAB","LDHB",0.35,-0.0440185684522895,-0.00481527782179335,-0.0392032906304962
"MTG","Vascular","METAB","LDHB",0.45,-0.0968769383413316,0.00131305948694393,-0.0981899978282755
"MTG","Vascular","METAB","LDHB",0.55,-0.0531007199804139,-0.000353528362708259,-0.0527471916177056
"MTG","Vascular","METAB","LDHB",0.65,-0.0217713426136919,-0.00252857483831359,-0.0192427677753783
"MTG","Vascular","METAB","LDHB",0.75,-0.00157397355546758,0.00486402753503755,-0.00643800109050512
"MTG","Vascular","METAB","LDHB",0.85,0.0358929164466768,0.00265309942836666,0.0332398170183101
"MTG","Vascular","METAB","LDHB",0.95,0.0982254327931693,-0.00651980958018156,0.104745242373351
"MTG","Vascular","METAB","PKM",0.15,-0.0630521496679144,0.000871156942613282,-0.0639233066105277
"MTG","Vascular","METAB","PKM",0.25,-0.0141490400993795,-0.00327521435799191,-0.0108738257413875
"MTG","Vascular","METAB","PKM",0.35,-0.0145707972385529,-0.00481527782179335,-0.00975551941675956
"MTG","Vascular","METAB","PKM",0.45,-0.0562826161821123,0.00131305948694393,-0.0575956756690563
"MTG","Vascular","METAB","PKM",0.55,-0.00317534639018623,-0.000353528362708259,-0.00282181802747797
"MTG","Vascular","METAB","PKM",0.65,-0.128434963792205,-0.00252857483831359,-0.125906388953892
"MTG","Vascular","METAB","PKM",0.75,-0.0319062332434711,0.00486402753503755,-0.0367702607785086
"MTG","Vascular","METAB","PKM",0.85,0.044615855595036,0.00265309942836666,0.0419627561666693
"MTG","Vascular","METAB","PKM",0.95,0.150253427615126,-0.00651980958018156,0.156773237195307
"MTG","Vascular","METAB","PFKL",0.15,-0.080550659160524,0.000871156942613282,-0.0814218161031373
"MTG","Vascular","METAB","PFKL",0.25,0.017627805580959,-0.00327521435799191,0.0209030199389509
"MTG","Vascular","METAB","PFKL",0.35,-0.0244575983013701,-0.00481527782179335,-0.0196423204795767
"MTG","Vascular","METAB","PFKL",0.45,0.0420501713488446,0.00131305948694393,0.0407371118619006
"MTG","Vascular","METAB","PFKL",0.55,0.0037889648910854,-0.000353528362708259,0.00414249325379366
"MTG","Vascular","METAB","PFKL",0.65,-0.0171712605760677,-0.00252857483831359,-0.0146426857377541
"MTG","Vascular","METAB","PFKL",0.75,-0.0411173975789202,0.00486402753503755,-0.0459814251139577
"MTG","Vascular","METAB","PFKL",0.85,0.0231443162847234,0.00265309942836666,0.0204912168563568
"MTG","Vascular","METAB","PFKL",0.95,0.0659422281598921,-0.00651980958018156,0.0724620377400736
"MTG","Vascular","METAB","PFKM",0.15,-0.0502786224988559,0.000871156942613282,-0.0511497794414692
"MTG","Vascular","METAB","PFKM",0.25,-0.019035872958968,-0.00327521435799191,-0.0157606586009761
"MTG","Vascular","METAB","PFKM",0.35,0.0273586555619461,-0.00481527782179335,0.0321739333837395
"MTG","Vascular","METAB","PFKM",0.45,-0.0246128944606365,0.00131305948694393,-0.0259259539475804
"MTG","Vascular","METAB","PFKM",0.55,-0.0269167388701028,-0.000353528362708259,-0.0265632105073945
"MTG","Vascular","METAB","PFKM",0.65,-0.000967789860425985,-0.00252857483831359,0.0015607849778876
"MTG","Vascular","METAB","PFKM",0.75,0.0145340917927689,0.00486402753503755,0.00967006425773139
"MTG","Vascular","METAB","PFKM",0.85,0.00467398255117873,0.00265309942836666,0.00202088312281207
"MTG","Vascular","METAB","PFKM",0.95,-0.0176077893623932,-0.00651980958018156,-0.0110879797822116
"MTG","Vascular","METAB","ALDOA",0.15,-0.151028772496152,0.000871156942613282,-0.151899929438765
"MTG","Vascular","METAB","ALDOA",0.25,-0.0298835623598673,-0.00327521435799191,-0.0266083480018754
"MTG","Vascular","METAB","ALDOA",0.35,0.00118189333777102,-0.00481527782179335,0.00599717115956437
"MTG","Vascular","METAB","ALDOA",0.45,-0.0188837093074949,0.00131305948694393,-0.0201967687944389
"MTG","Vascular","METAB","ALDOA",0.55,-0.0762458310390175,-0.000353528362708259,-0.0758923026763093
"MTG","Vascular","METAB","ALDOA",0.65,-0.102989931949864,-0.00252857483831359,-0.10046135711155
"MTG","Vascular","METAB","ALDOA",0.75,0.0225817443677261,0.00486402753503755,0.0177177168326885
"MTG","Vascular","METAB","ALDOA",0.85,0.0564488150080278,0.00265309942836666,0.0537957155796612
"MTG","Vascular","METAB","ALDOA",0.95,0.0457264994250484,-0.00651980958018156,0.0522463090052299
"MTG","Vascular","METAB","ALDOC",0.15,0.0896268946932128,0.000871156942613282,0.0887557377505995
"MTG","Vascular","METAB","ALDOC",0.25,0.0452770260216959,-0.00327521435799191,0.0485522403796879
"MTG","Vascular","METAB","ALDOC",0.35,0.0538424874185207,-0.00481527782179335,0.0586577652403141
"MTG","Vascular","METAB","ALDOC",0.45,-0.180774054573627,0.00131305948694393,-0.182087114060571
"MTG","Vascular","METAB","ALDOC",0.55,-0.0707762482044653,-0.000353528362708259,-0.070422719841757
"MTG","Vascular","METAB","ALDOC",0.65,0.0625585778427958,-0.00252857483831359,0.0650871526811094
"MTG","Vascular","METAB","ALDOC",0.75,0.0175216500166381,0.00486402753503755,0.0126576224816006
"MTG","Vascular","METAB","ALDOC",0.85,-0.0344581614493827,0.00265309942836666,-0.0371112608777494
"MTG","Vascular","METAB","ALDOC",0.95,-0.028179463096992,-0.00651980958018156,-0.0216596535168104
"MTG","Vascular","METAB","ENO1",0.15,-0.0384592370796329,0.000871156942613282,-0.0393303940222462
"MTG","Vascular","METAB","ENO1",0.25,-0.0816079579681983,-0.00327521435799191,-0.0783327436102064
"MTG","Vascular","METAB","ENO1",0.35,-0.0214410094269554,-0.00481527782179335,-0.016625731605162
"MTG","Vascular","METAB","ENO1",0.45,-0.191789538216909,0.00131305948694393,-0.193102597703853
"MTG","Vascular","METAB","ENO1",0.55,0.042124562187523,-0.000353528362708259,0.0424780905502312
"MTG","Vascular","METAB","ENO1",0.65,-0.124271439586906,-0.00252857483831359,-0.121742864748593
"MTG","Vascular","METAB","ENO1",0.75,-0.0379780001552489,0.00486402753503755,-0.0428420276902864
"MTG","Vascular","METAB","ENO1",0.85,0.0828407390413823,0.00265309942836666,0.0801876396130157
"MTG","Vascular","METAB","ENO1",0.95,0.102066696826511,-0.00651980958018156,0.108586506406693
"MTG","Vascular","METAB","ENO2",0.15,0.0574243238625989,0.000871156942613282,0.0565531669199856
"MTG","Vascular","METAB","ENO2",0.25,0.0250318372288262,-0.00327521435799191,0.0283070515868181
"MTG","Vascular","METAB","ENO2",0.35,0.0354482499015392,-0.00481527782179335,0.0402635277233326
"MTG","Vascular","METAB","ENO2",0.45,0.0249203027845886,0.00131305948694393,0.0236072432976447
"MTG","Vascular","METAB","ENO2",0.55,0.0147509895312679,-0.000353528362708259,0.0151045178939762
"MTG","Vascular","METAB","ENO2",0.65,-0.0109876302181722,-0.00252857483831359,-0.00845905537985866
"MTG","Vascular","METAB","ENO2",0.75,-0.0249862021971706,0.00486402753503755,-0.0298502297322081
"MTG","Vascular","METAB","ENO2",0.85,-0.0153411313742388,0.00265309942836666,-0.0179942308026055
"MTG","Vascular","METAB","ENO2",0.95,0.0081494543782208,-0.00651980958018156,0.0146692639584024
"MTG","Vascular","METAB","HK1",0.15,-0.136599131125822,0.000871156942613282,-0.137470288068435
"MTG","Vascular","METAB","HK1",0.25,-0.0795107873621846,-0.00327521435799191,-0.0762355730041927
"MTG","Vascular","METAB","HK1",0.35,-0.063604146999567,-0.00481527782179335,-0.0587888691777737
"MTG","Vascular","METAB","HK1",0.45,-0.171390884341381,0.00131305948694393,-0.172703943828325
"MTG","Vascular","METAB","HK1",0.55,0.0281612440817832,-0.000353528362708259,0.0285147724444915
"MTG","Vascular","METAB","HK1",0.65,-0.0862682032142493,-0.00252857483831359,-0.0837396283759357
"MTG","Vascular","METAB","HK1",0.75,0.0138754719045647,0.00486402753503755,0.00901144436952713
"MTG","Vascular","METAB","HK1",0.85,0.0784485828182177,0.00265309942836666,0.0757954833898511
"MTG","Vascular","METAB","HK1",0.95,0.0498219320336059,-0.00651980958018156,0.0563417416137875
"MTG","Vascular","METAB","HK2",0.15,0.103867080915863,0.000871156942613282,0.102995923973249
"MTG","Vascular","METAB","HK2",0.25,-0.0788451595974462,-0.00327521435799191,-0.0755699452394543
"MTG","Vascular","METAB","HK2",0.35,-0.120934379489645,-0.00481527782179335,-0.116119101667852
"MTG","Vascular","METAB","HK2",0.45,-0.145513115670785,0.00131305948694393,-0.146826175157729
"MTG","Vascular","METAB","HK2",0.55,0.113128461890888,-0.000353528362708259,0.113481990253596
"MTG","Vascular","METAB","HK2",0.65,-0.0417622718086565,-0.00252857483831359,-0.0392336969703429
"MTG","Vascular","METAB","HK2",0.75,0.0479097560766637,0.00486402753503755,0.0430457285416262
"MTG","Vascular","METAB","HK2",0.85,-0.0113924468051895,0.00265309942836666,-0.0140455462335561
"MTG","Vascular","METAB","HK2",0.95,0.100951221526642,-0.00651980958018156,0.107471031106824
"MTG","Vascular","METAB","GPI",0.15,0.0642368823498349,0.000871156942613282,0.0633657254072216
"MTG","Vascular","METAB","GPI",0.25,0.0256416127445723,-0.00327521435799191,0.0289168271025642
"MTG","Vascular","METAB","GPI",0.35,-0.0559657325742733,-0.00481527782179335,-0.05115045475248
"MTG","Vascular","METAB","GPI",0.45,-0.13475678618737,0.00131305948694393,-0.136069845674314
"MTG","Vascular","METAB","GPI",0.55,0.0690042063262003,-0.000353528362708259,0.0693577346889086
"MTG","Vascular","METAB","GPI",0.65,-0.101250316401798,-0.00252857483831359,-0.0987217415634841
"MTG","Vascular","METAB","GPI",0.75,0.00840255534374223,0.00486402753503755,0.00353852780870468
"MTG","Vascular","METAB","GPI",0.85,0.00556971051745731,0.00265309942836666,0.00291661108909065
"MTG","Vascular","METAB","GPI",0.95,0.0893932642036783,-0.00651980958018156,0.0959130737838598
"MTG","Vascular","METAB","SLC2A1",0.15,0.134254069246162,0.000871156942613282,0.133382912303549
"MTG","Vascular","METAB","SLC2A1",0.25,0.168782298143527,-0.00327521435799191,0.172057512501519
"MTG","Vascular","METAB","SLC2A1",0.35,0.0701730669933724,-0.00481527782179335,0.0749883448151657
"MTG","Vascular","METAB","SLC2A1",0.45,-0.0286902504340651,0.00131305948694393,-0.030003309921009
"MTG","Vascular","METAB","SLC2A1",0.55,0.103773588828552,-0.000353528362708259,0.104127117191261
"MTG","Vascular","METAB","SLC2A1",0.65,-0.031204439811177,-0.00252857483831359,-0.0286758649728634
"MTG","Vascular","METAB","SLC2A1",0.75,-0.131521584981293,0.00486402753503755,-0.136385612516331
"MTG","Vascular","METAB","SLC2A1",0.85,0.0426185854591685,0.00265309942836666,0.0399654860308019
"MTG","Vascular","METAB","SLC2A1",0.95,-0.143395478292137,-0.00651980958018156,-0.136875668711956
"MTG","Vascular","METAB","SLC2A3",0.15,0.192415574585193,0.000871156942613282,0.19154441764258
"MTG","Vascular","METAB","SLC2A3",0.25,-0.040273437110369,-0.00327521435799191,-0.0369982227523771
"MTG","Vascular","METAB","SLC2A3",0.35,0.0987189601279625,-0.00481527782179335,0.103534237949756
"MTG","Vascular","METAB","SLC2A3",0.45,0.053391971949188,0.00131305948694393,0.052078912462244
"MTG","Vascular","METAB","SLC2A3",0.55,0.216969498230957,-0.000353528362708259,0.217323026593665
"MTG","Vascular","METAB","SLC2A3",0.65,-0.197920899035319,-0.00252857483831359,-0.195392324197005
"MTG","Vascular","METAB","SLC2A3",0.75,-0.0612393055777022,0.00486402753503755,-0.0661033331127398
"MTG","Vascular","METAB","SLC2A3",0.85,-0.020365325093737,0.00265309942836666,-0.0230184245221036
"MTG","Vascular","METAB","SLC2A3",0.95,0.0581447162887852,-0.00651980958018156,0.0646645258689668
"MTG","Vascular","METAB","PYGB",0.15,0.117782539379394,0.000871156942613282,0.116911382436781
"MTG","Vascular","METAB","PYGB",0.25,-0.0451512223887328,-0.00327521435799191,-0.0418760080307409
"MTG","Vascular","METAB","PYGB",0.35,0.0245586733160402,-0.00481527782179335,0.0293739511378336
"MTG","Vascular","METAB","PYGB",0.45,0.0362068929287432,0.00131305948694393,0.0348938334417992
"MTG","Vascular","METAB","PYGB",0.55,0.0752728368791311,-0.000353528362708259,0.0756263652418393
"MTG","Vascular","METAB","PYGB",0.65,0.00972926018703852,-0.00252857483831359,0.0122578350253521
"MTG","Vascular","METAB","PYGB",0.75,0.0310950437483067,0.00486402753503755,0.0262310162132691
"MTG","Vascular","METAB","PYGB",0.85,-0.0610316077042915,0.00265309942836666,-0.0636847071326582
"MTG","Vascular","METAB","PYGB",0.95,-0.0100734648832514,-0.00651980958018156,-0.00355365530306986
"MTG","Vascular","METAB","GYS1",0.15,-0.0336572067768629,0.000871156942613282,-0.0345283637194762
"MTG","Vascular","METAB","GYS1",0.25,0.00524931196411294,-0.00327521435799191,0.00852452632210485
"MTG","Vascular","METAB","GYS1",0.35,-0.056594599042511,-0.00481527782179335,-0.0517793212207176
"MTG","Vascular","METAB","GYS1",0.45,-0.0365118156321604,0.00131305948694393,-0.0378248751191043
"MTG","Vascular","METAB","GYS1",0.55,-0.0183327067165086,-0.000353528362708259,-0.0179791783538003
"MTG","Vascular","METAB","GYS1",0.65,-0.0256801915335905,-0.00252857483831359,-0.0231516166952769
"MTG","Vascular","METAB","GYS1",0.75,0.0548891671527624,0.00486402753503755,0.0500251396177248
"MTG","Vascular","METAB","GYS1",0.85,-0.0131101448241336,0.00265309942836666,-0.0157632442525003
"MTG","Vascular","METAB","GYS1",0.95,0.0525898540100562,-0.00651980958018156,0.0591096635902378
"MTG","Vascular","METAB","GLUL",0.15,-0.227717438111844,0.000871156942613282,-0.228588595054457
"MTG","Vascular","METAB","GLUL",0.25,-0.17995261079412,-0.00327521435799191,-0.176677396436128
"MTG","Vascular","METAB","GLUL",0.35,-0.0880190238988865,-0.00481527782179335,-0.0832037460770931
"MTG","Vascular","METAB","GLUL",0.45,-0.0257685371421631,0.00131305948694393,-0.027081596629107
"MTG","Vascular","METAB","GLUL",0.55,-0.141999236013791,-0.000353528362708259,-0.141645707651083
"MTG","Vascular","METAB","GLUL",0.65,0.0446155293912701,-0.00252857483831359,0.0471441042295837
"MTG","Vascular","METAB","GLUL",0.75,-0.0480720727558708,0.00486402753503755,-0.0529361002909083
"MTG","Vascular","METAB","GLUL",0.85,0.0278097941534692,0.00265309942836666,0.0251566947251025
"MTG","Vascular","METAB","GLUL",0.95,0.409586119096212,-0.00651980958018156,0.416105928676394
"MTG","Vascular","METAB","PDK1",0.15,0.0376691948405683,0.000871156942613282,0.036798037897955
"MTG","Vascular","METAB","PDK1",0.25,-0.212904193412187,-0.00327521435799191,-0.209628979054195
"MTG","Vascular","METAB","PDK1",0.35,0.0744998192328526,-0.00481527782179335,0.079315097054646
"MTG","Vascular","METAB","PDK1",0.45,-0.0228419538133066,0.00131305948694393,-0.0241550133002506
"MTG","Vascular","METAB","PDK1",0.55,0.0152857162137492,-0.000353528362708259,0.0156392445764574
"MTG","Vascular","METAB","PDK1",0.65,-0.0555978878288737,-0.00252857483831359,-0.0530693129905602
"MTG","Vascular","METAB","PDK1",0.75,-0.0141647104512808,0.00486402753503755,-0.0190287379863183
"MTG","Vascular","METAB","PDK1",0.85,4.93589303240281e-05,0.00265309942836666,-0.00260374049804263
"MTG","Vascular","METAB","PDK1",0.95,0.140715448090994,-0.00651980958018156,0.147235257671176
"A9","Astro","HK","ACTB",0.15,0.30014070518315,0.0134157315572803,0.28672497362587
"A9","Astro","HK","ACTB",0.25,-0.0162442879221182,0.00786728819758648,-0.0241115761197046
"A9","Astro","HK","ACTB",0.35,0.0384414425850085,0.00451189592324232,0.0339295466617662
"A9","Astro","HK","ACTB",0.45,-0.146199527301282,-0.00110685518174226,-0.14509267211954
"A9","Astro","HK","ACTB",0.55,-0.0227675299856442,-2.56680639608876e-05,-0.0227418619216833
"A9","Astro","HK","ACTB",0.65,0.138352125501887,0.00560481494270861,0.132747310559178
"A9","Astro","HK","ACTB",0.75,-0.0950275156099156,0.00169546641728737,-0.0967229820272029
"A9","Astro","HK","ACTB",0.85,-0.0172007140341152,-0.006696711501008,-0.0105040025331072
"A9","Astro","HK","ACTB",0.95,0.125116563009763,-0.00725609505571376,0.132372658065477
"A9","Astro","HK","GAPDH",0.15,0.353943561262228,0.0134157315572803,0.340527829704947
"A9","Astro","HK","GAPDH",0.25,-0.0125933595000703,0.00786728819758648,-0.0204606476976567
"A9","Astro","HK","GAPDH",0.35,0.202047390801594,0.00451189592324232,0.197535494878352
"A9","Astro","HK","GAPDH",0.45,0.0290800404988967,-0.00110685518174226,0.0301868956806389
"A9","Astro","HK","GAPDH",0.55,-0.0138512263986978,-2.56680639608876e-05,-0.0138255583347369
"A9","Astro","HK","GAPDH",0.65,0.222402338708051,0.00560481494270861,0.216797523765342
"A9","Astro","HK","GAPDH",0.75,-0.173685102324353,0.00169546641728737,-0.17538056874164
"A9","Astro","HK","GAPDH",0.85,-0.0446949457938802,-0.006696711501008,-0.0379982342928722
"A9","Astro","HK","GAPDH",0.95,0.0109012869908892,-0.00725609505571376,0.0181573820466029
"A9","Astro","HK","B2M",0.15,0.207721839345827,0.0134157315572803,0.194306107788547
"A9","Astro","HK","B2M",0.25,-0.070117293331912,0.00786728819758648,-0.0779845815294985
"A9","Astro","HK","B2M",0.35,-0.0413689892578165,0.00451189592324232,-0.0458808851810588
"A9","Astro","HK","B2M",0.45,0.00219227903292269,-0.00110685518174226,0.00329913421466495
"A9","Astro","HK","B2M",0.55,0.07142963320509,-2.56680639608876e-05,0.0714553012690509
"A9","Astro","HK","B2M",0.65,0.0471785628022831,0.00560481494270861,0.0415737478595745
"A9","Astro","HK","B2M",0.75,0.051806540504765,0.00169546641728737,0.0501110740874776
"A9","Astro","HK","B2M",0.85,-0.0411075665338778,-0.006696711501008,-0.0344108550328698
"A9","Astro","HK","B2M",0.95,-0.0344693182618786,-0.00725609505571376,-0.0272132232061648
"A9","Astro","HK","PGK1",0.15,0.0243501473396296,0.0134157315572803,0.0109344157823493
"A9","Astro","HK","PGK1",0.25,-0.0365169488545777,0.00786728819758648,-0.0443842370521642
"A9","Astro","HK","PGK1",0.35,0.0566325387748437,0.00451189592324232,0.0521206428516014
"A9","Astro","HK","PGK1",0.45,-0.0535219464374349,-0.00110685518174226,-0.0524150912556927
"A9","Astro","HK","PGK1",0.55,0.139969936122447,-2.56680639608876e-05,0.139995604186408
"A9","Astro","HK","PGK1",0.65,0.0438784576538144,0.00560481494270861,0.0382736427111058
"A9","Astro","HK","PGK1",0.75,0.0181328548578308,0.00169546641728737,0.0164373884405434
"A9","Astro","HK","PGK1",0.85,-0.0572465654736341,-0.006696711501008,-0.0505498539726261
"A9","Astro","HK","PGK1",0.95,-0.0280843113559243,-0.00725609505571376,-0.0208282163002105
"A9","Astro","HK","TBP",0.15,0.0235962780860544,0.0134157315572803,0.0101805465287741
"A9","Astro","HK","TBP",0.25,0.0607998823055042,0.00786728819758648,0.0529325941079178
"A9","Astro","HK","TBP",0.35,0.0232859775543196,0.00451189592324232,0.0187740816310773
"A9","Astro","HK","TBP",0.45,0.0386546321057342,-0.00110685518174226,0.0397614872874764
"A9","Astro","HK","TBP",0.55,0.0367631679118407,-2.56680639608876e-05,0.0367888359758015
"A9","Astro","HK","TBP",0.65,0.0159935522681785,0.00560481494270861,0.0103887373254699
"A9","Astro","HK","TBP",0.75,-0.00914547554027095,0.00169546641728737,-0.0108409419575583
"A9","Astro","HK","TBP",0.85,-0.0293331476167159,-0.006696711501008,-0.0226364361157079
"A9","Astro","HK","TBP",0.95,-0.0457313704941256,-0.00725609505571376,-0.0384752754384118
"A9","Astro","HK","RPL13A",0.15,0.156671047042521,0.0134157315572803,0.14325531548524
"A9","Astro","HK","RPL13A",0.25,0.0174432330336626,0.00786728819758648,0.0095759448360761
"A9","Astro","HK","RPL13A",0.35,0.0987197456766978,0.00451189592324232,0.0942078497534555
"A9","Astro","HK","RPL13A",0.45,0.0480187922965959,-0.00110685518174226,0.0491256474783382
"A9","Astro","HK","RPL13A",0.55,-0.0367118011714681,-2.56680639608876e-05,-0.0366861331075072
"A9","Astro","HK","RPL13A",0.65,0.0830911413364837,0.00560481494270861,0.0774863263937751
"A9","Astro","HK","RPL13A",0.75,-0.0694068426924409,0.00169546641728737,-0.0711023091097283
"A9","Astro","HK","RPL13A",0.85,-0.0280910832821236,-0.006696711501008,-0.0213943717811156
"A9","Astro","HK","RPL13A",0.95,-0.00786175388929233,-0.00725609505571376,-0.000605658833578568
"A9","Astro","HK","HPRT1",0.15,-0.024485361542667,0.0134157315572803,-0.0379010930999473
"A9","Astro","HK","HPRT1",0.25,0.0813967748421698,0.00786728819758648,0.0735294866445833
"A9","Astro","HK","HPRT1",0.35,0.0114694284681781,0.00451189592324232,0.00695753254493574
"A9","Astro","HK","HPRT1",0.45,-0.050255037585972,-0.00110685518174226,-0.0491481824042297
"A9","Astro","HK","HPRT1",0.55,-0.00220435524748605,-2.56680639608876e-05,-0.00217868718352517
"A9","Astro","HK","HPRT1",0.65,-0.0317557252911003,0.00560481494270861,-0.0373605402338089
"A9","Astro","HK","HPRT1",0.75,0.0320828187721878,0.00169546641728737,0.0303873523549004
"A9","Astro","HK","HPRT1",0.85,-0.0243207820115638,-0.006696711501008,-0.0176240705105558
"A9","Astro","HK","HPRT1",0.95,-0.0575402829134524,-0.00725609505571376,-0.0502841878577386
"A9","Astro","HK","PPIA",0.15,0.0378073773616719,0.0134157315572803,0.0243916458043917
"A9","Astro","HK","PPIA",0.25,-0.0208930908502419,0.00786728819758648,-0.0287603790478284
"A9","Astro","HK","PPIA",0.35,0.0825066332032605,0.00451189592324232,0.0779947372800182
"A9","Astro","HK","PPIA",0.45,-0.0264065234017016,-0.00110685518174226,-0.0252996682199593
"A9","Astro","HK","PPIA",0.55,-0.0476240635679642,-2.56680639608876e-05,-0.0475983955040033
"A9","Astro","HK","PPIA",0.65,0.045746115990452,0.00560481494270861,0.0401413010477434
"A9","Astro","HK","PPIA",0.75,-0.0102492269407287,0.00169546641728737,-0.0119446933580161
"A9","Astro","HK","PPIA",0.85,-0.0277867879525521,-0.006696711501008,-0.0210900764515441
"A9","Astro","HK","PPIA",0.95,0.0124951065583625,-0.00725609505571376,0.0197512016140763
"A9","Astro","HK","YWHAZ",0.15,-0.00367566925771011,0.0134157315572803,-0.0170914008149904
"A9","Astro","HK","YWHAZ",0.25,0.0693736593636198,0.00786728819758648,0.0615063711660333
"A9","Astro","HK","YWHAZ",0.35,0.000527319372903336,0.00451189592324232,-0.00398457655033898
"A9","Astro","HK","YWHAZ",0.45,-0.0920053384198157,-0.00110685518174226,-0.0908984832380735
"A9","Astro","HK","YWHAZ",0.55,-0.0528167094659937,-2.56680639608876e-05,-0.0527910414020328
"A9","Astro","HK","YWHAZ",0.65,0.000277997910657105,0.00560481494270861,-0.0053268170320515
"A9","Astro","HK","YWHAZ",0.75,0.0214796481028186,0.00169546641728737,0.0197841816855312
"A9","Astro","HK","YWHAZ",0.85,-0.0121568255955555,-0.006696711501008,-0.00546011409454753
"A9","Astro","HK","YWHAZ",0.95,-0.0189283281519165,-0.00725609505571376,-0.0116722330962028
"A9","Astro","HK","SDHA",0.15,0.058232746924273,0.0134157315572803,0.0448170153669928
"A9","Astro","HK","SDHA",0.25,-0.00679863179352375,0.00786728819758648,-0.0146659199911102
"A9","Astro","HK","SDHA",0.35,-0.0207930378274297,0.00451189592324232,-0.025304933750672
"A9","Astro","HK","SDHA",0.45,-0.048441659551883,-0.00110685518174226,-0.0473348043701407
"A9","Astro","HK","SDHA",0.55,0.0141789866780193,-2.56680639608876e-05,0.0142046547419802
"A9","Astro","HK","SDHA",0.65,-0.0143578229649609,0.00560481494270861,-0.0199626379076695
"A9","Astro","HK","SDHA",0.75,0.00769496297452184,0.00169546641728737,0.00599949655723447
"A9","Astro","HK","SDHA",0.85,0.00720251602241556,-0.006696711501008,0.0138992275234236
"A9","Astro","HK","SDHA",0.95,-0.00689472255757904,-0.00725609505571376,0.000361372498134721
"A9","Astro","HK","UBC",0.15,0.185544784870403,0.0134157315572803,0.172129053313123
"A9","Astro","HK","UBC",0.25,-0.0130618965599358,0.00786728819758648,-0.0209291847575222
"A9","Astro","HK","UBC",0.35,0.215683055184532,0.00451189592324232,0.21117115926129
